col1,col2,chi2,p,result
88A Order of Demonstrative and Noun,137B M in Second Person Singular,7.193804824561402,0.02740849129608321,Dependent (reject H0)
88A Order of Demonstrative and Noun,136B M in First Person Singular,4.806878306878307,0.09040649620969472,Independent (fail to reject H0)
88A Order of Demonstrative and Noun,109B Other Roles of Applied Objects,28.271308523409363,8.352709666916756e-05,Dependent (reject H0)
88A Order of Demonstrative and Noun,25B Zero Marking of A and P Arguments,8.326530612244897,0.015556677580700054,Dependent (reject H0)
88A Order of Demonstrative and Noun,21B Exponence of Tense-Aspect-Mood Inflection,2.7380952380952386,0.6025650858368967,Independent (fail to reject H0)
88A Order of Demonstrative and Noun,108B Productivity of the Antipassive Construction,2.6785714285714284,0.26203276801401204,Independent (fail to reject H0)
88A Order of Demonstrative and Noun,58B Number of Possessive Nouns,0.0,1.0,Independent (fail to reject H0)
88A Order of Demonstrative and Noun,79B Suppletion in Imperatives and Hortatives,2.109347442680776,0.7156552953168792,Independent (fail to reject H0)
89A Order of Numeral and Noun,90A Order of Relative Clause and Noun,0.6116379310344827,0.8937630432576441,Independent (fail to reject H0)
89A Order of Numeral and Noun,91A Order of Degree Word and Adjective,5.7375,0.056769844552570566,Independent (fail to reject H0)
89A Order of Numeral and Noun,92A Position of Polar Question Particles,1.3766933497536948,0.9268456918344208,Independent (fail to reject H0)
89A Order of Numeral and Noun,93A Position of Interrogative Phrases in Content Questions,0.5979938271604938,0.741561698202152,Independent (fail to reject H0)
89A Order of Numeral and Noun,94A Order of Adverbial Subordinator and Clause,1.9047619047619049,0.592407033425683,Independent (fail to reject H0)
89A Order of Numeral and Noun,95A Relationship between the Order of Object and Verb and the Order of Adposition and Noun Phrase,2.137291280148423,0.7105247289252671,Independent (fail to reject H0)
89A Order of Numeral and Noun,96A Relationship between the Order of Object and Verb and the Order of Relative Clause and Noun,1.7720905172413794,0.7775844079437702,Independent (fail to reject H0)
89A Order of Numeral and Noun,97A Relationship between the Order of Object and Verb and the Order of Adjective and Noun,7.347777777777778,0.11861202275881345,Independent (fail to reject H0)
89A Order of Numeral and Noun,98A Alignment of Case Marking of Full Noun Phrases,3.298611111111111,0.3478359989912978,Independent (fail to reject H0)
89A Order of Numeral and Noun,99A Alignment of Case Marking of Pronouns,1.3499149659863945,0.7173157618722674,Independent (fail to reject H0)
89A Order of Numeral and Noun,100A Alignment of Verbal Person Marking,4.3666443850267385,0.11266660804101668,Independent (fail to reject H0)
89A Order of Numeral and Noun,101A Expression of Pronominal Subjects,5.0111413043478255,0.2861562370158867,Independent (fail to reject H0)
89A Order of Numeral and Noun,102A Verbal Person Marking,5.012175324675325,0.17090777507806476,Independent (fail to reject H0)
89A Order of Numeral and Noun,103A Third Person Zero of Verbal Person Marking,4.463474025974025,0.10734181398044043,Independent (fail to reject H0)
89A Order of Numeral and Noun,104A Order of Person Markers on the Verb,2.752392344497608,0.4313970624354376,Independent (fail to reject H0)
89A Order of Numeral and Noun,105A Ditransitive Constructions: The Verb 'Give',14.797222222222222,0.001998397625924641,Dependent (reject H0)
89A Order of Numeral and Noun,106A Reciprocal Constructions,11.979166666666664,0.0074548684963183015,Dependent (reject H0)
89A Order of Numeral and Noun,107A Passive Constructions,3.1215415019762838,0.07726366018851813,Independent (fail to reject H0)
89A Order of Numeral and Noun,108A Antipassive Constructions,0.895957341269841,0.3438680143485381,Independent (fail to reject H0)
89A Order of Numeral and Noun,109A Applicative Constructions,0.90702947845805,0.6353909887688034,Independent (fail to reject H0)
89A Order of Numeral and Noun,110A Periphrastic Causative Constructions,2.5824561403508772,0.2749329387416144,Independent (fail to reject H0)
89A Order of Numeral and Noun,111A Nonperiphrastic Causative Constructions,9.352777777777778,0.024950252567672058,Dependent (reject H0)
89A Order of Numeral and Noun,112A Negative Morphemes,12.991843033509701,0.011315719181697064,Dependent (reject H0)
89A Order of Numeral and Noun,113A Symmetric and Asymmetric Standard Negation,1.1982323232323229,0.5492969113043419,Independent (fail to reject H0)
89A Order of Numeral and Noun,114A Subtypes of Asymmetric Standard Negation,5.7402597402597415,0.2194037135218576,Independent (fail to reject H0)
89A Order of Numeral and Noun,115A Negative Indefinite Pronouns and Predicate Negation,1.0646853146853148,0.5872276838085251,Independent (fail to reject H0)
89A Order of Numeral and Noun,116A Polar Questions,2.7614734299516908,0.4298814065553689,Independent (fail to reject H0)
89A Order of Numeral and Noun,117A Predicative Possession,5.540000000000001,0.2362357578779172,Independent (fail to reject H0)
89A Order of Numeral and Noun,118A Predicative Adjectives,8.976190476190474,0.011242036832303813,Dependent (reject H0)
89A Order of Numeral and Noun,119A Nominal and Locational Predication,0.853296568627451,0.3556214242383843,Independent (fail to reject H0)
89A Order of Numeral and Noun,120A Zero Copula for Predicate Nominals,0.09062499999999996,0.7633840961955807,Independent (fail to reject H0)
89A Order of Numeral and Noun,121A Comparative Constructions,9.307359307359306,0.009526483198826784,Dependent (reject H0)
89A Order of Numeral and Noun,122A Relativization on Subjects,7.892857142857142,0.04827870965554997,Dependent (reject H0)
89A Order of Numeral and Noun,123A Relativization on Obliques,4.843537414965986,0.3037315204623884,Independent (fail to reject H0)
89A Order of Numeral and Noun,124A 'Want' Complement Subjects,0.9022556390977444,0.8248834375140743,Independent (fail to reject H0)
89A Order of Numeral and Noun,125A Purpose Clauses,3.965217391304347,0.1377095260843723,Independent (fail to reject H0)
89A Order of Numeral and Noun,126A 'When' Clauses,1.7391304347826086,0.4191337416993226,Independent (fail to reject H0)
89A Order of Numeral and Noun,127A Reason Clauses,1.1284722222222223,0.5687944766272963,Independent (fail to reject H0)
89A Order of Numeral and Noun,128A Utterance Complement Clauses,0.6864988558352404,0.7094612300518175,Independent (fail to reject H0)
89A Order of Numeral and Noun,129A Hand and Arm,0.018334606569900685,0.8922914009379417,Independent (fail to reject H0)
89A Order of Numeral and Noun,130A Finger and Hand,0.0,1.0,Independent (fail to reject H0)
89A Order of Numeral and Noun,131A Numeral Bases,5.7224025974025965,0.057200004684399126,Independent (fail to reject H0)
89A Order of Numeral and Noun,132A Number of Non-Derived Basic Colour Categories,0.0,1.0,Independent (fail to reject H0)
89A Order of Numeral and Noun,133A Number of Basic Colour Categories,0.0,1.0,Independent (fail to reject H0)
89A Order of Numeral and Noun,134A Green and Blue,0.0,1.0,Independent (fail to reject H0)
89A Order of Numeral and Noun,135A Red and Yellow,0.0,1.0,Independent (fail to reject H0)
89A Order of Numeral and Noun,136A M-T Pronouns,1.3423926767676766,0.2466124552437328,Independent (fail to reject H0)
89A Order of Numeral and Noun,137A N-M Pronouns,0.0,1.0,Independent (fail to reject H0)
89A Order of Numeral and Noun,138A Tea,7.083710407239819,0.028959551350658138,Dependent (reject H0)
89A Order of Numeral and Noun,142A Para-Linguistic Usages of Clicks,3.1625,0.2057177901831446,Independent (fail to reject H0)
89A Order of Numeral and Noun,143F Postverbal Negative Morphemes,1.0058333333333334,0.6047641893100806,Independent (fail to reject H0)
89A Order of Numeral and Noun,90B Prenominal relative clauses,2.2275,0.1355730537509376,Independent (fail to reject H0)
89A Order of Numeral and Noun,90C Postnominal relative clauses,1.09375,0.2956418212091953,Independent (fail to reject H0)
89A Order of Numeral and Noun,144P NegSOV Order,0.0,1.0,Independent (fail to reject H0)
89A Order of Numeral and Noun,144J SVNegO Order,0.9291087962962964,0.3350946109204863,Independent (fail to reject H0)
89A Order of Numeral and Noun,144N Obligatory Double Negation in SOV languages,0.0,1.0,Independent (fail to reject H0)
89A Order of Numeral and Noun,144S SOVNeg Order,15.000000000000002,0.0018166489665723195,Dependent (reject H0)
89A Order of Numeral and Noun,144X Verb-Initial with Clause-Final Negative,0.0,1.0,Independent (fail to reject H0)
89A Order of Numeral and Noun,"144A Position of Negative Word With Respect to Subject, Object, and Verb",9.228571428571428,0.2366595434948731,Independent (fail to reject H0)
89A Order of Numeral and Noun,90E Correlative relative clauses,0.0,1.0,Independent (fail to reject H0)
89A Order of Numeral and Noun,144V Verb-Initial with Preverbal Negative,0.0,1.0,Independent (fail to reject H0)
89A Order of Numeral and Noun,144I SNegVO Order,5.963888888888889,0.11338038759143845,Independent (fail to reject H0)
89A Order of Numeral and Noun,144R SONegV Order,15.000000000000002,0.0018166489665723195,Dependent (reject H0)
89A Order of Numeral and Noun,143B Obligatory Double Negation,0.0,1.0,Independent (fail to reject H0)
89A Order of Numeral and Noun,144M Multiple Negative Constructions in SOV Languages,0.0,1.0,Independent (fail to reject H0)
89A Order of Numeral and Noun,144G Optional Double Negation in SVO languages,0.0,1.0,Independent (fail to reject H0)
89A Order of Numeral and Noun,144K SVONeg Order,0.14261642156862744,0.7056936662190173,Independent (fail to reject H0)
89A Order of Numeral and Noun,144B Position of negative words relative to beginning and end of clause and with respect to adjacency to verb,1.8409090909090915,0.3983379372289246,Independent (fail to reject H0)
89A Order of Numeral and Noun,90D Internally-headed relative clauses,0.0,1.0,Independent (fail to reject H0)
89A Order of Numeral and Noun,144E Multiple Negative Constructions in SVO Languages,0.0,1.0,Independent (fail to reject H0)
89A Order of Numeral and Noun,144D The Position of Negative Morphemes in SVO Languages,6.272435897435898,0.17970545718080885,Independent (fail to reject H0)
89A Order of Numeral and Noun,"81B Languages with two Dominant Orders of Subject, Object, and Verb",0.0,1.0,Independent (fail to reject H0)
89A Order of Numeral and Noun,143E Preverbal Negative Morphemes,9.852444444444442,0.00725385503678132,Dependent (reject H0)
89A Order of Numeral and Noun,143C Optional Double Negation,0.0,1.0,Independent (fail to reject H0)
89A Order of Numeral and Noun,143A Order of Negative Morpheme and Verb,11.668181818181814,0.06979407918749109,Independent (fail to reject H0)
89A Order of Numeral and Noun,144W Verb-Initial with Negative that is Immediately Postverbal or between Subject and Object,0.0,1.0,Independent (fail to reject H0)
89A Order of Numeral and Noun,144Q SNegOV Order,0.0,1.0,Independent (fail to reject H0)
89A Order of Numeral and Noun,144L The Position of Negative Morphemes in SOV Languages,15.000000000000002,0.010362337915786416,Dependent (reject H0)
89A Order of Numeral and Noun,144H NegSVO Order,0.0,1.0,Independent (fail to reject H0)
89A Order of Numeral and Noun,144C Languages with different word order in negative clauses,0.0,1.0,Independent (fail to reject H0)
89A Order of Numeral and Noun,144T The Position of Negative Morphemes in Verb-Initial Languages,0.0,1.0,Independent (fail to reject H0)
89A Order of Numeral and Noun,143G Minor morphological means of signaling negation,0.0,1.0,Independent (fail to reject H0)
89A Order of Numeral and Noun,137B M in Second Person Singular,0.0012609649122807007,0.9716730185283614,Independent (fail to reject H0)
89A Order of Numeral and Noun,136B M in First Person Singular,0.17113095238095224,0.6791086443057313,Independent (fail to reject H0)
89A Order of Numeral and Noun,109B Other Roles of Applied Objects,2.1471088435374144,0.5424412673367311,Independent (fail to reject H0)
89A Order of Numeral and Noun,25B Zero Marking of A and P Arguments,0.0,1.0,Independent (fail to reject H0)
89A Order of Numeral and Noun,21B Exponence of Tense-Aspect-Mood Inflection,1.6,0.4493289641172218,Independent (fail to reject H0)
89A Order of Numeral and Noun,108B Productivity of the Antipassive Construction,0.895957341269841,0.3438680143485381,Independent (fail to reject H0)
89A Order of Numeral and Noun,58B Number of Possessive Nouns,0.0,1.0,Independent (fail to reject H0)
89A Order of Numeral and Noun,79B Suppletion in Imperatives and Hortatives,0.39393939393939387,0.8212155182543465,Independent (fail to reject H0)
90A Order of Relative Clause and Noun,91A Order of Degree Word and Adjective,1.7279999999999995,0.942939211911792,Independent (fail to reject H0)
90A Order of Relative Clause and Noun,92A Position of Polar Question Particles,19.53367346938776,0.03398498269872415,Dependent (reject H0)
90A Order of Relative Clause and Noun,93A Position of Interrogative Phrases in Content Questions,16.16975308641975,0.012871261598606359,Dependent (reject H0)
90A Order of Relative Clause and Noun,94A Order of Adverbial Subordinator and Clause,31.0,0.0002960318873621635,Dependent (reject H0)
90A Order of Relative Clause and Noun,95A Relationship between the Order of Object and Verb and the Order of Adposition and Noun Phrase,34.769023569023574,0.0005096530131569382,Dependent (reject H0)
90A Order of Relative Clause and Noun,96A Relationship between the Order of Object and Verb and the Order of Relative Clause and Noun,52.457142857142856,5.143970654496687e-07,Dependent (reject H0)
90A Order of Relative Clause and Noun,97A Relationship between the Order of Object and Verb and the Order of Adjective and Noun,27.703253968253964,0.00611218055360316,Dependent (reject H0)
90A Order of Relative Clause and Noun,98A Alignment of Case Marking of Full Noun Phrases,16.586061507936506,0.055606831621652926,Independent (fail to reject H0)
90A Order of Relative Clause and Noun,99A Alignment of Case Marking of Pronouns,29.025829081632647,0.0006415723309695539,Dependent (reject H0)
90A Order of Relative Clause and Noun,100A Alignment of Verbal Person Marking,9.856209150326793,0.13083943372069895,Independent (fail to reject H0)
90A Order of Relative Clause and Noun,101A Expression of Pronominal Subjects,10.820454545454547,0.21208150073507728,Independent (fail to reject H0)
90A Order of Relative Clause and Noun,102A Verbal Person Marking,8.769841269841269,0.4587855521624374,Independent (fail to reject H0)
90A Order of Relative Clause and Noun,103A Third Person Zero of Verbal Person Marking,6.396825396825397,0.3802351134488512,Independent (fail to reject H0)
90A Order of Relative Clause and Noun,104A Order of Person Markers on the Verb,27.14035087719298,0.0013259078726941965,Dependent (reject H0)
90A Order of Relative Clause and Noun,105A Ditransitive Constructions: The Verb 'Give',1.7507625272331155,0.994824146960236,Independent (fail to reject H0)
90A Order of Relative Clause and Noun,106A Reciprocal Constructions,7.379201680672269,0.2871971956745963,Independent (fail to reject H0)
90A Order of Relative Clause and Noun,107A Passive Constructions,0.4186795491143318,0.9363572725720604,Independent (fail to reject H0)
90A Order of Relative Clause and Noun,108A Antipassive Constructions,2.6785714285714284,0.4438811470106675,Independent (fail to reject H0)
90A Order of Relative Clause and Noun,109A Applicative Constructions,2.6785714285714293,0.8479717940657525,Independent (fail to reject H0)
90A Order of Relative Clause and Noun,110A Periphrastic Causative Constructions,8.382222222222222,0.21141637970577554,Independent (fail to reject H0)
90A Order of Relative Clause and Noun,111A Nonperiphrastic Causative Constructions,3.3016666666666667,0.9511252605579864,Independent (fail to reject H0)
90A Order of Relative Clause and Noun,112A Negative Morphemes,13.515693996897006,0.3326971898784367,Independent (fail to reject H0)
90A Order of Relative Clause and Noun,113A Symmetric and Asymmetric Standard Negation,13.891690009337067,0.030869726633428057,Dependent (reject H0)
90A Order of Relative Clause and Noun,114A Subtypes of Asymmetric Standard Negation,17.817527010804323,0.12134440324593587,Independent (fail to reject H0)
90A Order of Relative Clause and Noun,115A Negative Indefinite Pronouns and Predicate Negation,6.315789473684211,0.3887604389200354,Independent (fail to reject H0)
90A Order of Relative Clause and Noun,116A Polar Questions,14.48695652173913,0.10602707296229637,Independent (fail to reject H0)
90A Order of Relative Clause and Noun,117A Predicative Possession,10.09142857142857,0.6079398455500757,Independent (fail to reject H0)
90A Order of Relative Clause and Noun,118A Predicative Adjectives,2.931495405179616,0.8173944950055055,Independent (fail to reject H0)
90A Order of Relative Clause and Noun,119A Nominal and Locational Predication,4.264705882352942,0.2342629172309736,Independent (fail to reject H0)
90A Order of Relative Clause and Noun,120A Zero Copula for Predicate Nominals,2.7836419753086425,0.4261998232320216,Independent (fail to reject H0)
90A Order of Relative Clause and Noun,121A Comparative Constructions,11.66039886039886,0.0699881110140161,Independent (fail to reject H0)
90A Order of Relative Clause and Noun,122A Relativization on Subjects,33.490476190476194,0.00010967701472363316,Dependent (reject H0)
90A Order of Relative Clause and Noun,123A Relativization on Obliques,37.294372294372295,0.00020012752498402061,Dependent (reject H0)
90A Order of Relative Clause and Noun,124A 'Want' Complement Subjects,5.157894736842104,0.8203326128553955,Independent (fail to reject H0)
90A Order of Relative Clause and Noun,125A Purpose Clauses,2.9871428571428567,0.5599793129647026,Independent (fail to reject H0)
90A Order of Relative Clause and Noun,126A 'When' Clauses,7.636630036630035,0.2659513089957035,Independent (fail to reject H0)
90A Order of Relative Clause and Noun,127A Reason Clauses,4.496527777777779,0.6098024917692582,Independent (fail to reject H0)
90A Order of Relative Clause and Noun,128A Utterance Complement Clauses,3.25,0.7768780935790468,Independent (fail to reject H0)
90A Order of Relative Clause and Noun,129A Hand and Arm,2.9885912698412698,0.22440661325811573,Independent (fail to reject H0)
90A Order of Relative Clause and Noun,130A Finger and Hand,0.0,1.0,Independent (fail to reject H0)
90A Order of Relative Clause and Noun,131A Numeral Bases,1.166801948051948,0.9784927045613048,Independent (fail to reject H0)
90A Order of Relative Clause and Noun,132A Number of Non-Derived Basic Colour Categories,0.0,1.0,Independent (fail to reject H0)
90A Order of Relative Clause and Noun,133A Number of Basic Colour Categories,0.0761904761904762,0.7825279247400674,Independent (fail to reject H0)
90A Order of Relative Clause and Noun,134A Green and Blue,0.0,1.0,Independent (fail to reject H0)
90A Order of Relative Clause and Noun,135A Red and Yellow,0.0,1.0,Independent (fail to reject H0)
90A Order of Relative Clause and Noun,136A M-T Pronouns,4.698737373737373,0.1952337440174343,Independent (fail to reject H0)
90A Order of Relative Clause and Noun,137A N-M Pronouns,0.0,1.0,Independent (fail to reject H0)
90A Order of Relative Clause and Noun,138A Tea,8.396147062813728,0.2104929122450644,Independent (fail to reject H0)
90A Order of Relative Clause and Noun,142A Para-Linguistic Usages of Clicks,3.2056250000000004,0.7826314075176479,Independent (fail to reject H0)
90A Order of Relative Clause and Noun,143F Postverbal Negative Morphemes,16.016428571428563,0.013666060092025931,Dependent (reject H0)
90A Order of Relative Clause and Noun,90B Prenominal relative clauses,2.2275,0.1355730537509376,Independent (fail to reject H0)
90A Order of Relative Clause and Noun,90C Postnominal relative clauses,4.988662131519273,0.025513927689815284,Dependent (reject H0)
90A Order of Relative Clause and Noun,144P NegSOV Order,0.0,1.0,Independent (fail to reject H0)
90A Order of Relative Clause and Noun,144J SVNegO Order,0.11695906432748546,0.9431975454150179,Independent (fail to reject H0)
90A Order of Relative Clause and Noun,144N Obligatory Double Negation in SOV languages,0.0,1.0,Independent (fail to reject H0)
90A Order of Relative Clause and Noun,144S SOVNeg Order,8.75,0.1881337196076269,Independent (fail to reject H0)
90A Order of Relative Clause and Noun,144X Verb-Initial with Clause-Final Negative,0.0,1.0,Independent (fail to reject H0)
90A Order of Relative Clause and Noun,"144A Position of Negative Word With Respect to Subject, Object, and Verb",31.34167800453515,0.0681565328227397,Independent (fail to reject H0)
90A Order of Relative Clause and Noun,90E Correlative relative clauses,0.0,1.0,Independent (fail to reject H0)
90A Order of Relative Clause and Noun,144V Verb-Initial with Preverbal Negative,0.0,1.0,Independent (fail to reject H0)
90A Order of Relative Clause and Noun,144I SNegVO Order,0.5555555555555555,0.9970953001892164,Independent (fail to reject H0)
90A Order of Relative Clause and Noun,144R SONegV Order,10.476190476190476,0.10597845257074263,Independent (fail to reject H0)
90A Order of Relative Clause and Noun,143B Obligatory Double Negation,0.0,1.0,Independent (fail to reject H0)
90A Order of Relative Clause and Noun,144M Multiple Negative Constructions in SOV Languages,0.0,1.0,Independent (fail to reject H0)
90A Order of Relative Clause and Noun,144G Optional Double Negation in SVO languages,0.0,1.0,Independent (fail to reject H0)
90A Order of Relative Clause and Noun,144K SVONeg Order,0.2469135802469136,0.8838598318931835,Independent (fail to reject H0)
90A Order of Relative Clause and Noun,144B Position of negative words relative to beginning and end of clause and with respect to adjacency to verb,5.942583732057416,0.4296525773359636,Independent (fail to reject H0)
90A Order of Relative Clause and Noun,90D Internally-headed relative clauses,0.0,1.0,Independent (fail to reject H0)
90A Order of Relative Clause and Noun,144E Multiple Negative Constructions in SVO Languages,0.0,1.0,Independent (fail to reject H0)
90A Order of Relative Clause and Noun,144D The Position of Negative Morphemes in SVO Languages,20.39682539682539,0.008934588621867736,Dependent (reject H0)
90A Order of Relative Clause and Noun,"81B Languages with two Dominant Orders of Subject, Object, and Verb",0.4444444444444444,0.5049850750938457,Independent (fail to reject H0)
90A Order of Relative Clause and Noun,143E Preverbal Negative Morphemes,18.37511111111111,0.005360061604447564,Dependent (reject H0)
90A Order of Relative Clause and Noun,143C Optional Double Negation,0.0,1.0,Independent (fail to reject H0)
90A Order of Relative Clause and Noun,143A Order of Negative Morpheme and Verb,22.762337662337664,0.1998887893573469,Independent (fail to reject H0)
90A Order of Relative Clause and Noun,144W Verb-Initial with Negative that is Immediately Postverbal or between Subject and Object,0.0,1.0,Independent (fail to reject H0)
90A Order of Relative Clause and Noun,144Q SNegOV Order,0.0,1.0,Independent (fail to reject H0)
90A Order of Relative Clause and Noun,144L The Position of Negative Morphemes in SOV Languages,16.0,0.09963240048704597,Independent (fail to reject H0)
90A Order of Relative Clause and Noun,144H NegSVO Order,0.0,1.0,Independent (fail to reject H0)
90A Order of Relative Clause and Noun,144C Languages with different word order in negative clauses,0.0,1.0,Independent (fail to reject H0)
90A Order of Relative Clause and Noun,144T The Position of Negative Morphemes in Verb-Initial Languages,0.0,1.0,Independent (fail to reject H0)
90A Order of Relative Clause and Noun,143G Minor morphological means of signaling negation,0.0,1.0,Independent (fail to reject H0)
90A Order of Relative Clause and Noun,137B M in Second Person Singular,0.4942982456140351,0.920142264756516,Independent (fail to reject H0)
90A Order of Relative Clause and Noun,136B M in First Person Singular,7.185978835978835,0.06620040283966325,Independent (fail to reject H0)
90A Order of Relative Clause and Noun,109B Other Roles of Applied Objects,2.6785714285714284,0.9756892306876954,Independent (fail to reject H0)
90A Order of Relative Clause and Noun,25B Zero Marking of A and P Arguments,1.714285714285714,0.6337624387362257,Independent (fail to reject H0)
90A Order of Relative Clause and Noun,21B Exponence of Tense-Aspect-Mood Inflection,7.791666666666668,0.2537671694042902,Independent (fail to reject H0)
90A Order of Relative Clause and Noun,108B Productivity of the Antipassive Construction,2.6785714285714284,0.4438811470106675,Independent (fail to reject H0)
90A Order of Relative Clause and Noun,58B Number of Possessive Nouns,0.0,1.0,Independent (fail to reject H0)
90A Order of Relative Clause and Noun,79B Suppletion in Imperatives and Hortatives,16.209876543209873,0.012670725570137032,Dependent (reject H0)
91A Order of Degree Word and Adjective,92A Position of Polar Question Particles,5.175000000000002,0.8791852988544382,Independent (fail to reject H0)
91A Order of Degree Word and Adjective,93A Position of Interrogative Phrases in Content Questions,2.298136645962733,0.6811083284237248,Independent (fail to reject H0)
91A Order of Degree Word and Adjective,94A Order of Adverbial Subordinator and Clause,1.5072463768115942,0.9590117559348748,Independent (fail to reject H0)
91A Order of Degree Word and Adjective,95A Relationship between the Order of Object and Verb and the Order of Adposition and Noun Phrase,4.48,0.8114306948294951,Independent (fail to reject H0)
91A Order of Degree Word and Adjective,96A Relationship between the Order of Object and Verb and the Order of Relative Clause and Noun,2.3261538461538462,0.9693453287134972,Independent (fail to reject H0)
91A Order of Degree Word and Adjective,97A Relationship between the Order of Object and Verb and the Order of Adjective and Noun,8.4,0.39540336960235617,Independent (fail to reject H0)
91A Order of Degree Word and Adjective,98A Alignment of Case Marking of Full Noun Phrases,3.759259259259258,0.7092166113415359,Independent (fail to reject H0)
91A Order of Degree Word and Adjective,99A Alignment of Case Marking of Pronouns,6.222222222222222,0.3987627657685806,Independent (fail to reject H0)
91A Order of Degree Word and Adjective,100A Alignment of Verbal Person Marking,3.507936507936508,0.4766726076021861,Independent (fail to reject H0)
91A Order of Degree Word and Adjective,101A Expression of Pronominal Subjects,13.97,0.029973081681736406,Dependent (reject H0)
91A Order of Degree Word and Adjective,102A Verbal Person Marking,4.345679012345679,0.6300052894349135,Independent (fail to reject H0)
91A Order of Degree Word and Adjective,103A Third Person Zero of Verbal Person Marking,7.277777777777778,0.12191709493893955,Independent (fail to reject H0)
91A Order of Degree Word and Adjective,104A Order of Person Markers on the Verb,0.7407407407407408,0.993569272222891,Independent (fail to reject H0)
91A Order of Degree Word and Adjective,105A Ditransitive Constructions: The Verb 'Give',0.4888888888888888,0.9745735936614914,Independent (fail to reject H0)
91A Order of Degree Word and Adjective,106A Reciprocal Constructions,2.552910052910053,0.6351871453502294,Independent (fail to reject H0)
91A Order of Degree Word and Adjective,107A Passive Constructions,0.11695906432748546,0.9431975454150179,Independent (fail to reject H0)
91A Order of Degree Word and Adjective,108A Antipassive Constructions,0.11695906432748546,0.9431975454150179,Independent (fail to reject H0)
91A Order of Degree Word and Adjective,109A Applicative Constructions,0.11695906432748546,0.9431975454150179,Independent (fail to reject H0)
91A Order of Degree Word and Adjective,110A Periphrastic Causative Constructions,5.718750000000003,0.2211598033403492,Independent (fail to reject H0)
91A Order of Degree Word and Adjective,111A Nonperiphrastic Causative Constructions,10.793749999999998,0.09496385745725718,Independent (fail to reject H0)
91A Order of Degree Word and Adjective,112A Negative Morphemes,12.499999999999995,0.13025035472792645,Independent (fail to reject H0)
91A Order of Degree Word and Adjective,113A Symmetric and Asymmetric Standard Negation,3.4074074074074074,0.4920961628900921,Independent (fail to reject H0)
91A Order of Degree Word and Adjective,114A Subtypes of Asymmetric Standard Negation,6.925925925925926,0.5446454510290569,Independent (fail to reject H0)
91A Order of Degree Word and Adjective,115A Negative Indefinite Pronouns and Predicate Negation,0.7272727272727274,0.9479235387257438,Independent (fail to reject H0)
91A Order of Degree Word and Adjective,116A Polar Questions,1.344,0.9691761533028844,Independent (fail to reject H0)
91A Order of Degree Word and Adjective,117A Predicative Possession,6.250000000000001,0.3957756599045996,Independent (fail to reject H0)
91A Order of Degree Word and Adjective,118A Predicative Adjectives,5.018749999999999,0.2853790332553068,Independent (fail to reject H0)
91A Order of Degree Word and Adjective,119A Nominal and Locational Predication,2.3375,0.3107551425173022,Independent (fail to reject H0)
91A Order of Degree Word and Adjective,120A Zero Copula for Predicate Nominals,3.85,0.14587575685622742,Independent (fail to reject H0)
91A Order of Degree Word and Adjective,121A Comparative Constructions,5.529411764705883,0.2371562332398043,Independent (fail to reject H0)
91A Order of Degree Word and Adjective,122A Relativization on Subjects,2.0095693779904304,0.7339987003291746,Independent (fail to reject H0)
91A Order of Degree Word and Adjective,123A Relativization on Obliques,12.000000000000002,0.1512038827766478,Independent (fail to reject H0)
91A Order of Degree Word and Adjective,124A 'Want' Complement Subjects,0.5555555555555556,0.9678721085072348,Independent (fail to reject H0)
91A Order of Degree Word and Adjective,125A Purpose Clauses,2.287037037037037,0.3186957100210261,Independent (fail to reject H0)
91A Order of Degree Word and Adjective,126A 'When' Clauses,1.9548872180451131,0.3762717681582365,Independent (fail to reject H0)
91A Order of Degree Word and Adjective,127A Reason Clauses,1.286549707602339,0.5255684428777396,Independent (fail to reject H0)
91A Order of Degree Word and Adjective,128A Utterance Complement Clauses,0.4871794871794872,0.7838091310307211,Independent (fail to reject H0)
91A Order of Degree Word and Adjective,129A Hand and Arm,0.5555555555555556,0.7574651283969664,Independent (fail to reject H0)
91A Order of Degree Word and Adjective,130A Finger and Hand,0.0,1.0,Independent (fail to reject H0)
91A Order of Degree Word and Adjective,131A Numeral Bases,0.11695906432748546,0.9431975454150179,Independent (fail to reject H0)
91A Order of Degree Word and Adjective,132A Number of Non-Derived Basic Colour Categories,0.0,1.0,Independent (fail to reject H0)
91A Order of Degree Word and Adjective,133A Number of Basic Colour Categories,0.0,1.0,Independent (fail to reject H0)
91A Order of Degree Word and Adjective,134A Green and Blue,0.0,1.0,Independent (fail to reject H0)
91A Order of Degree Word and Adjective,135A Red and Yellow,0.0,1.0,Independent (fail to reject H0)
91A Order of Degree Word and Adjective,136A M-T Pronouns,0.013235294117647064,0.9084096534501656,Independent (fail to reject H0)
91A Order of Degree Word and Adjective,137A N-M Pronouns,0.0,1.0,Independent (fail to reject H0)
91A Order of Degree Word and Adjective,138A Tea,2.2043174217087262,0.6982389241635543,Independent (fail to reject H0)
91A Order of Degree Word and Adjective,142A Para-Linguistic Usages of Clicks,2.014814814814815,0.36516447611410935,Independent (fail to reject H0)
91A Order of Degree Word and Adjective,143F Postverbal Negative Morphemes,1.344,0.8538672985882662,Independent (fail to reject H0)
91A Order of Degree Word and Adjective,90B Prenominal relative clauses,0.0,1.0,Independent (fail to reject H0)
